,ch1,ch2,ch3,ch4,energies
0,0.009085306614918963,0.008225938954427539,0.0073697500054920664,0.002790194135642157,66898.96321070341
1,0.029742977179057068,0.0,0.028623757760267578,0.0011192194187893876,24.030428944069683
2,0.0033855977703150255,0.0028465752740817474,0.002410347118915245,0.0008625107298912544,334454.81605352624
3,0.002910728797385004,0.002537737393169634,0.002216169302335984,0.0007745626424980733,384621.53846154676
4,0.0022107287729192303,0.0018164366785950847,0.0016916877807139385,0.000495971811861426,598666.2207357842
5,0.0020877703082026774,0.0016303311412623597,0.0015295475338685974,0.000406462067725896,692310.7692307703
6,0.018334333478929057,0.015168984320536661,0.014358500816310639,0.0050443415918762936,26111.611009174412
7,0.010466024717086624,0.009042570122562588,0.00781526213887884,0.003038237983297159,58551.10155867279
8,0.07847149424769016,0.03451043366733787,0.06374671542895338,0.006259161338938411,1242.1909954526175
9,0.04811835632392441,0.023120036391911226,0.03872104834931933,0.004939500670317494,4219.39808080503
10,0.0021449185577381838,0.0018253481741097447,0.0015536326435781982,0.0005362915758452935,612044.0133779228
11,0.09915679155265841,0.04244811477201731,0.08486511280969254,0.007452255862074318,247.0504055456826
12,0.07641269372478446,0.0339213431795329,0.0640527197613661,0.005959387498423546,1242.1909954526182
13,0.0021495377171830313,0.0016634491150205797,0.0016046250824426718,0.00045493889733790613,660144.9092734868
14,0.0018281786432175697,0.0014419120283254375,0.001372250475786153,0.0003496354479474385,872910.9698996783
15,0.01909328464291365,0.014075683858887626,0.014794119448244072,0.005014573253700067,22735.966823277075
16,0.0019846745692118166,0.0015186516817866647,0.0013492325902831252,0.0004103828163366011,852844.2809364571
17,0.0019077114937501387,0.0015156350767923292,0.0014276200305596374,0.0003988067986293949,846155.3846153885
18,0.06535277187437091,0.029056274446215138,0.054133956012104016,0.005793152013361024,1925.6135721291978
19,0.0038666206482611196,0.0031431955226837198,0.002851201937166226,0.0010764072973509457,240810.26755854697
20,0.08646005336451695,0.03956098234828635,0.07038353772154607,0.007429943365908006,783.0465404301186
21,0.03369717786248959,0.019310538245861986,0.025901328092242,0.005770787990095997,9034.660211810518
22,0.09322577599041364,0.04509418810528388,0.07785689062610984,0.007699186346163946,516.9241873891598
23,0.011063863178028781,0.010352933317314699,0.009241961472631796,0.0035226797970110456,52171.68575554353
24,0.008633470680441728,0.007288964463553015,0.006242910251774539,0.0024688777787520064,80875.24908770653
25,0.002166709496437516,0.0017553858554716698,0.0015026263959185256,0.0004567611938514025,662210.7357859542
26,0.009704777584448793,0.009374818511749677,0.008661281363183308,0.003244140064002816,62747.32129711677
27,0.0031646645725573637,0.002635233139314103,0.002119709771286154,0.0007119686221491591,367899.2976588729
28,0.002949078688008373,0.002383524260746654,0.002094912242201203,0.000647489242989185,391310.4347826155
29,0.00446430037206429,0.0036425344340888506,0.003325603266721076,0.0011729164801913467,214054.68227426516
30,0.004333711613700317,0.0035298648069611582,0.0029369353876588715,0.0010333298330119744,237465.81939801204
31,0.050966419532863835,0.0,0.04935314959616098,0.0017634045795113737,33.96738582272208
32,0.01830801759344388,0.015097359404600823,0.013904737968739613,0.005380746184965107,26111.61100917432
33,0.002178822340490344,0.0016728311072288112,0.0015194532353825355,0.0004668777898570559,668899.6321070244
34,0.0027616772031617584,0.002427281067456807,0.002014549636718296,0.0006847573890504523,441477.1571906392
35,0.00363090800070766,0.0029709374404781872,0.002387101153138146,0.0008423662949435761,334454.8160535277
36,0.0018853757268019946,0.0015228169033230173,0.0014155109825319879,0.00034403597283014,819399.799331107
37,0.03059570467055544,0.0,0.0298135921026713,0.0009523025694615896,28.242413260784357
38,0.09818683802638702,0.043145359805884666,0.07904942889936459,0.007973815537517798,225.27106426459792
39,0.06190118762261554,0.027482941356174028,0.053177804642113864,0.005407354583649914,2263.1295683995313
40,0.0019531173930631984,0.0017045069078560414,0.0014679847684722156,0.0004386884856967771,725755.2508361207
